%roll pitch yaw
0.00150127 -0.00316227 0.155982
0.00149755 -0.0031393 0.155978
0.00151367 -0.0031344 0.15597
0.00154221 -0.00313859 0.155972
0.0015473 -0.00311723 0.155967
0.00153317 -0.00312622 0.155972
0.00152366 -0.0030933 0.155981
0.00154007 -0.00309756 0.15598
0.00155159 -0.00308436 0.155982
0.00153415 -0.00307473 0.155974
0.00150866 -0.00309783 0.155961
0.00151109 -0.00308976 0.155958
0.00152743 -0.00311169 0.155961
0.00152401 -0.00310134 0.15596
0.00150139 -0.00311098 0.155957
0.00149206 -0.00311919 0.155952
0.00150462 -0.00311195 0.155947
0.00152253 -0.00312292 0.155956
0.0015392 -0.00311833 0.155963
0.00154831 -0.00312035 0.155961
0.00155462 -0.00312235 0.155955
0.001552 -0.00310964 0.155963
0.00153026 -0.00311178 0.155969
0.00151183 -0.00309332 0.155976
0.00150194 -0.00311174 0.155977
0.00151921 -0.00310902 0.155976
0.00153832 -0.00311767 0.155989
0.00154385 -0.00311706 0.155996
0.00154109 -0.00310664 0.156008
0.00154116 -0.00311788 0.156022
0.00155231 -0.00310653 0.156032
0.00156959 -0.00310666 0.156021
0.00157672 -0.00309461 0.156
0.00156721 -0.00310977 0.155976
0.00155322 -0.0031006 0.155961
0.00154465 -0.00311198 0.155969
0.00154776 -0.00310221 0.155987
0.00156809 -0.00311726 0.156004
0.00157989 -0.00310543 0.156008
0.001587 -0.00311329 0.156007
0.00157548 -0.00309661 0.156004
0.00154933 -0.00310131 0.155994
0.00153973 -0.00308862 0.156
0.00155199 -0.00309165 0.156011
0.00157599 -0.00307547 0.156013
0.00158297 -0.00307759 0.156024
0.00157372 -0.00306559 0.156046
0.00155598 -0.00307495 0.15605
0.00153636 -0.00307809 0.156051
0.00154064 -0.00308767 0.15605
0.00155783 -0.00309432 0.156053
0.00157535 -0.00309561 0.156056
0.00156443 -0.00309262 0.156051
0.00154162 -0.00307136 0.156047
0.00151989 -0.00307533 0.15606
0.00152296 -0.00307194 0.156063
0.00153657 -0.00308121 0.156058
0.00154829 -0.00307634 0.156046
0.00155408 -0.00308244 0.156038
0.00153997 -0.00307466 0.156036
0.00152548 -0.00308843 0.156034
0.00152511 -0.00308029 0.156043
0.00153477 -0.00308992 0.156057
0.00154997 -0.00307521 0.156066
0.00155855 -0.00308343 0.156086
0.00155005 -0.00306601 0.156089
0.00154124 -0.00307457 0.156095
0.00153502 -0.0030594 0.156093
0.00153774 -0.00306604 0.156093
0.00154841 -0.00305041 0.156089
0.00156232 -0.00306037 0.156086
0.00156173 -0.0030535 0.156081
0.00155556 -0.0030593 0.156073
0.00154085 -0.00304915 0.15607
0.00152938 -0.00304269 0.156075
0.00153177 -0.00302696 0.156077
0.00154895 -0.00302238 0.156106
0.00156048 -0.00302353 0.156135
0.00155344 -0.0030291 0.15615
0.00153526 -0.00303141 0.15615
0.0015288 -0.00305554 0.156153
0.0015318 -0.0030591 0.156157
0.00154976 -0.0030707 0.156154
0.00157316 -0.00307342 0.156154
0.00159762 -0.00307816 0.156151
0.00161211 -0.00307116 0.156147
0.00162443 -0.0030777 0.156138
0.00162679 -0.00306912 0.156132
0.00161901 -0.0030701 0.156122
0.00160215 -0.00306059 0.156114
0.00157575 -0.00305788 0.156122
0.00154622 -0.00306463 0.156138
0.00152874 -0.00306387 0.156156
0.00151005 -0.00307958 0.156165
0.00149911 -0.00310102 0.156189
0.00148855 -0.00310748 0.156207
0.00149027 -0.00311653 0.156216
0.00150401 -0.00310569 0.156211
0.00152283 -0.00311505 0.156199
0.00154096 -0.00310568 0.156181
0.00156196 -0.00311864 0.156166
0.00157935 -0.00313052 0.156154
0.00159314 -0.00311718 0.156144
0.0015969 -0.00312164 0.156147
0.00161099 -0.00311527 0.156152
0.00162165 -0.00312309 0.156174
0.00161569 -0.00311007 0.156185
0.00160108 -0.00310375 0.156195
0.0015819 -0.00310774 0.156195
