%roll pitch yaw
0.0183087 -0.00114671 -0.643827
0.0185188 -0.00133138 -0.644177
0.0187988 -0.00159067 -0.644513
0.0191431 -0.00194789 -0.644841
0.0195193 -0.00237145 -0.645141
0.0198942 -0.00281073 -0.645386
0.0202595 -0.00325559 -0.645561
0.0206312 -0.00371611 -0.645675
0.021028 -0.00418262 -0.645699
0.0214624 -0.0047004 -0.645667
0.0219583 -0.0052758 -0.645567
0.0224765 -0.00590142 -0.645382
0.0229682 -0.00656959 -0.645135
0.0233939 -0.00722203 -0.644834
0.0237186 -0.0078613 -0.644482
0.0239402 -0.00845833 -0.644092
0.024032 -0.00907273 -0.643659
0.0240469 -0.00967777 -0.643188
0.0240185 -0.0103349 -0.642696
0.0239449 -0.0110074 -0.642206
0.0238364 -0.0117371 -0.641718
0.0236954 -0.0125149 -0.641244
0.02351 -0.0133218 -0.640774
0.0232626 -0.0140924 -0.640296
0.0229448 -0.014823 -0.63983
0.0225725 -0.0155287 -0.639358
0.0221715 -0.0162144 -0.638857
0.0217696 -0.0168822 -0.638324
0.0213755 -0.0174986 -0.637738
0.021019 -0.0180799 -0.637134
0.0207075 -0.0185714 -0.636524
0.0204303 -0.0190098 -0.635906
0.0201867 -0.0193814 -0.635272
0.019968 -0.0196682 -0.63464
0.0197797 -0.0199142 -0.634004
0.0196048 -0.0200603 -0.633388
0.0194342 -0.0201432 -0.632816
0.0192834 -0.0201564 -0.632296
0.0191752 -0.0200948 -0.631859
0.0191138 -0.0199985 -0.631483
0.0191335 -0.0198216 -0.631177
0.0192272 -0.0196642 -0.630935
0.0194085 -0.0195036 -0.630769
0.0196782 -0.0193777 -0.630667
0.020047 -0.0192665 -0.630661
0.0205109 -0.0191432 -0.630743
0.0210545 -0.0190725 -0.630904
0.0216521 -0.019024 -0.631125
0.0222985 -0.019013 -0.631409
0.0229505 -0.0190386 -0.631757
0.023604 -0.0190655 -0.632169
0.0242208 -0.019149 -0.632607
0.0247948 -0.0192394 -0.633056
0.0253413 -0.0193533 -0.633506
0.0258344 -0.0195249 -0.633991
0.026275 -0.0197407 -0.634488
0.0266695 -0.0200328 -0.634997
0.0270033 -0.0203229 -0.635501
