%roll pitch yaw
-0.00742512 -0.00515052 -0.0236151
-0.0074268 -0.00514011 -0.0236242
-0.00741668 -0.00513561 -0.0236282
-0.00741802 -0.00514124 -0.02364
-0.00742239 -0.00513894 -0.0236546
-0.00743047 -0.00512977 -0.0236539
-0.00743477 -0.00512644 -0.0236466
-0.00742704 -0.00511916 -0.0236404
-0.00741829 -0.00511231 -0.0236285
-0.0074188 -0.00511293 -0.0236198
-0.00742356 -0.00510818 -0.0236207
-0.00742604 -0.00509937 -0.0236111
-0.00744135 -0.00510135 -0.0236116
-0.00745176 -0.00509976 -0.0236146
-0.00744999 -0.00507845 -0.023634
-0.00746121 -0.00507361 -0.0236411
-0.00745954 -0.0050592 -0.0236313
-0.00745185 -0.00504818 -0.0236287
-0.00744678 -0.00504163 -0.0236336
-0.00745479 -0.00503604 -0.0236353
-0.00745854 -0.00503251 -0.023641
-0.00745684 -0.00502692 -0.0236481
-0.00747147 -0.00502004 -0.0236375
-0.00747676 -0.00499369 -0.0236147
-0.00747898 -0.0049815 -0.0235967
-0.00748421 -0.00498748 -0.0235888
-0.00748757 -0.00498768 -0.0235899
-0.00749153 -0.00498491 -0.023577
-0.00749158 -0.00499438 -0.0235731
-0.00749879 -0.00498959 -0.0235794
-0.00750882 -0.00498091 -0.0235728
-0.00750859 -0.00497468 -0.0235736
-0.00750339 -0.00496793 -0.0235707
-0.00750438 -0.00495496 -0.0235573
-0.00750732 -0.00492399 -0.0235389
-0.0075054 -0.00490901 -0.0235321
-0.00750095 -0.00491322 -0.0235275
-0.00749675 -0.00491013 -0.023522
-0.0075061 -0.00490207 -0.0235223
-0.00750055 -0.00489086 -0.0235215
-0.00749843 -0.00488917 -0.0235207
-0.00748744 -0.00488413 -0.0235167
-0.00746759 -0.00487743 -0.0235094
-0.00747074 -0.0048635 -0.0235087
-0.00747663 -0.00484268 -0.0235142
-0.00747916 -0.00481932 -0.0235371
-0.00747672 -0.00481322 -0.0235521
-0.00749134 -0.00480814 -0.0235527
-0.00751196 -0.00480008 -0.0235605
-0.00751878 -0.00476598 -0.0235715
-0.00751985 -0.00473633 -0.0235705
-0.00752013 -0.00472222 -0.0235557
-0.00751766 -0.00471865 -0.0235594
-0.00750133 -0.0047239 -0.0235767
-0.00749215 -0.00470737 -0.0235806
-0.00749211 -0.00468113 -0.0235817
-0.00749789 -0.00468106 -0.0235727
-0.00749653 -0.00467086 -0.0235718
-0.00749389 -0.00466971 -0.0235724
-0.00749766 -0.00465617 -0.0235813
-0.00750724 -0.00464581 -0.0235924
-0.00751596 -0.00463446 -0.0235959
-0.00751681 -0.00463165 -0.0235986
-0.00751552 -0.00462784 -0.0236004
-0.00750775 -0.00461449 -0.0236023
-0.00750587 -0.00459493 -0.0236064
-0.00750523 -0.00458421 -0.0236084
-0.00749783 -0.00457895 -0.0236373
-0.00750486 -0.00458334 -0.0236503
-0.00751223 -0.00458518 -0.0236414
-0.00751123 -0.00457026 -0.023648
-0.00752345 -0.00455767 -0.0236532
-0.0075336 -0.00455174 -0.0236646
-0.00753206 -0.00456109 -0.0236897
-0.00753738 -0.00455746 -0.0236879
-0.00754518 -0.0045373 -0.0236761
-0.00755943 -0.00451753 -0.0236478
-0.00756786 -0.00450281 -0.0236257
-0.00756882 -0.00447488 -0.0236215
-0.00757308 -0.00446481 -0.0236256
-0.00757754 -0.00445726 -0.0236362
-0.00758793 -0.00444098 -0.0236324
-0.00758358 -0.00443193 -0.0236244
-0.00758669 -0.00441968 -0.0236157
-0.00759275 -0.00441263 -0.0235938
-0.00759618 -0.00440695 -0.0235744
-0.00759717 -0.00439591 -0.0235683
-0.00758261 -0.00437999 -0.0235574
-0.00757101 -0.00438254 -0.0235446
-0.00756792 -0.00438193 -0.0235418
-0.00756802 -0.00437484 -0.0235567
-0.00756849 -0.00436998 -0.0235745
-0.00757003 -0.00434417 -0.0235961
-0.00756755 -0.00433096 -0.0236108
-0.00757192 -0.00432824 -0.02363
-0.00758588 -0.00431319 -0.0236498
-0.00759892 -0.00429772 -0.0236664
-0.00759807 -0.00427743 -0.0236737
-0.00759316 -0.00426199 -0.0236794
-0.00759444 -0.00426125 -0.0236878
-0.00759312 -0.00424669 -0.0236982
-0.00759505 -0.00424703 -0.0236952
-0.007596 -0.00424386 -0.0236956
-0.00759704 -0.00423242 -0.0236997
-0.0075964 -0.00423535 -0.0237089
-0.00759905 -0.00422777 -0.0237172
-0.00760617 -0.00421693 -0.0237237
-0.0076072 -0.00420114 -0.0237251
-0.00759842 -0.00418164 -0.023729
-0.00759692 -0.0041761 -0.0237261
-0.00759459 -0.00417282 -0.0237279
-0.00759515 -0.00416845 -0.0237143
-0.00759783 -0.00417751 -0.0237069
-0.00760462 -0.0041718 -0.0236893
-0.00761108 -0.00416521 -0.0236611
-0.0076091 -0.00415473 -0.0236438
-0.00762154 -0.00414212 -0.0236398
-0.00762213 -0.00413849 -0.0236381
-0.00762459 -0.0041413 -0.0236226
-0.00763377 -0.00412464 -0.02362
-0.00763278 -0.00411011 -0.023623
-0.00763964 -0.00411339 -0.0236219
-0.00764253 -0.00410237 -0.0236293
-0.00764675 -0.00409825 -0.0236391
-0.00765663 -0.00408749 -0.0236389
-0.00765161 -0.00408002 -0.0236526
-0.00764427 -0.00406468 -0.0236596
-0.00764136 -0.00407069 -0.0236625
-0.00764509 -0.00405501 -0.0236739
-0.00763408 -0.0040552 -0.0236777
-0.0076214 -0.00405334 -0.0236767
-0.00761946 -0.00404408 -0.0236635
-0.00761943 -0.00403949 -0.0236552
-0.00760743 -0.00403636 -0.0236541
-0.00760433 -0.00404078 -0.0236486
-0.0076154 -0.00403736 -0.0236464
-0.00762147 -0.00401912 -0.0236572
-0.00763458 -0.00401398 -0.0236741
-0.00764087 -0.00400507 -0.0236899
-0.00764548 -0.00400686 -0.0237006
-0.00764849 -0.004005 -0.0236961
-0.00764559 -0.00400228 -0.0236879
-0.00764129 -0.00399519 -0.0236794
-0.00764535 -0.00398741 -0.0236741
-0.00764943 -0.00398792 -0.0236745
-0.0076524 -0.00398318 -0.0236836
-0.00765348 -0.00396153 -0.0237015
-0.00765382 -0.00393659 -0.0237027
-0.00765328 -0.00391899 -0.0237063
-0.00765383 -0.00390883 -0.0237072
-0.00765252 -0.00392376 -0.0237055
-0.00764752 -0.00393077 -0.0236969
-0.00764535 -0.00393385 -0.0236864
-0.00764961 -0.00392564 -0.0236736
-0.00766049 -0.00391366 -0.023657
-0.00767685 -0.00392239 -0.0236469
-0.00768486 -0.00392065 -0.0236412
-0.00768564 -0.00391605 -0.0236355
-0.00770032 -0.00390424 -0.0236363
-0.00771065 -0.00389147 -0.0236401
-0.00771612 -0.00389655 -0.0236425
-0.00771671 -0.00390064 -0.0236461
-0.00772344 -0.00390409 -0.0236437
-0.00772919 -0.00391214 -0.0236491
-0.00773586 -0.0039148 -0.0236471
-0.00773782 -0.0039062 -0.0236697
-0.00773832 -0.00390664 -0.0236911
-0.00773611 -0.0038987 -0.0237023
-0.00772597 -0.00389303 -0.0237201
-0.00772542 -0.00391029 -0.023726
-0.0077192 -0.00391473 -0.0237279
-0.00772509 -0.00391111 -0.0237239
-0.00772561 -0.00391689 -0.0237046
-0.0077238 -0.00390537 -0.0236844
-0.00772734 -0.00388603 -0.0237003
-0.00774034 -0.0038751 -0.023712
-0.00774657 -0.00387876 -0.023731
-0.00774501 -0.00387856 -0.0237387
-0.0077438 -0.00388908 -0.023739
-0.00773321 -0.00391172 -0.0237353
-0.00772423 -0.0039025 -0.0237341
-0.00771069 -0.00391985 -0.0237202
-0.0077112 -0.00393758 -0.023724
-0.00772517 -0.00393385 -0.0237248
-0.00772788 -0.00392788 -0.023733
-0.00772883 -0.00392562 -0.0237427
-0.00772597 -0.00393484 -0.0237479
-0.00771629 -0.00393406 -0.0237613
-0.00771062 -0.00393458 -0.0237946
-0.00771055 -0.00392851 -0.0238154
-0.00771307 -0.0039175 -0.0238201
-0.00771154 -0.00392415 -0.0238206
-0.00771134 -0.00392674 -0.0238095
-0.00770696 -0.00393477 -0.0237988
-0.00770968 -0.00395893 -0.0237888
-0.00770838 -0.00396171 -0.0237673
-0.00770325 -0.00398224 -0.0237508
-0.00771205 -0.00398518 -0.0237483
-0.00771775 -0.00399659 -0.0237446
-0.00772482 -0.00400333 -0.023745
-0.00772567 -0.0039997 -0.0237315
-0.00772412 -0.0040104 -0.0237134
-0.00771945 -0.00401699 -0.0237143
-0.00770667 -0.004032 -0.0237099
-0.0077071 -0.00403265 -0.0236978
-0.00771075 -0.00402224 -0.0237024
-0.00770663 -0.00401914 -0.0237111
-0.0077046 -0.00400883 -0.0237249
-0.00770518 -0.00402146 -0.0237265
-0.00769923 -0.00403414 -0.023723
-0.00769601 -0.00402756 -0.0237285
-0.00769895 -0.00403739 -0.0237356
-0.00771357 -0.00403456 -0.0237309
-0.0077196 -0.00404018 -0.0237264
-0.00771989 -0.00405659 -0.0237218
-0.0077215 -0.00405954 -0.0237098
-0.00773197 -0.00406644 -0.0237128
-0.00773439 -0.00407638 -0.0237335
-0.00772795 -0.00409187 -0.0237624
-0.00772026 -0.0041175 -0.0237686
-0.00771565 -0.00413825 -0.023774
-0.00772176 -0.00414009 -0.0237815
-0.00772803 -0.00413766 -0.0237829
-0.00773237 -0.00413835 -0.023786
-0.00773324 -0.00414922 -0.0237801
-0.00773619 -0.00416613 -0.0237764
-0.00773753 -0.00416637 -0.0237687
-0.00773607 -0.00416832 -0.0237587
-0.00772838 -0.0041605 -0.0237378
-0.00772489 -0.00417476 -0.0237283
-0.0077151 -0.00418469 -0.0237147
-0.00770365 -0.00420131 -0.0237062
-0.00770285 -0.00421358 -0.02368
-0.00769842 -0.00419979 -0.023652
-0.0076849 -0.00419529 -0.0236378
-0.00766464 -0.00420793 -0.0236456
-0.00764496 -0.00422792 -0.023654
-0.00764255 -0.00425713 -0.0236677
-0.00764119 -0.00426429 -0.0236794
-0.00764533 -0.00426901 -0.0236827
-0.00765614 -0.00427678 -0.0236873
-0.00766869 -0.00428969 -0.0236898
-0.00767817 -0.00429539 -0.0236868
-0.00767985 -0.00430558 -0.0236864
-0.00766649 -0.00433176 -0.0236845
-0.00765144 -0.00434377 -0.0236832
-0.00764001 -0.00435737 -0.0236849
-0.00764079 -0.00436657 -0.023693
-0.007647 -0.00436319 -0.0236871
-0.0076518 -0.00437458 -0.0236736
-0.00765596 -0.00438356 -0.0236656
-0.00764803 -0.00439607 -0.0236539
-0.0076367 -0.00440781 -0.0236342
-0.00763422 -0.00442392 -0.0236183
-0.00763307 -0.00444433 -0.0236085
-0.00762691 -0.00446241 -0.0236046
-0.00762948 -0.00446892 -0.0236064
-0.00764617 -0.00448759 -0.0236093
-0.00763897 -0.00450761 -0.0236102
-0.00762274 -0.00451906 -0.0235866
-0.00761221 -0.00453554 -0.0235601
-0.00760288 -0.0045435 -0.0235474
-0.00759486 -0.0045586 -0.0235564
-0.00759264 -0.00455951 -0.0235547
-0.00758865 -0.00458235 -0.0235529
-0.00759809 -0.00462273 -0.023573
-0.00759691 -0.00462672 -0.0235846
-0.00759375 -0.00464674 -0.0235932
-0.00759068 -0.00465542 -0.0235854
-0.00758831 -0.00466085 -0.0235883
-0.0075922 -0.00467525 -0.0235945
-0.00759074 -0.00469778 -0.0235904
