%roll pitch yaw
0.00394451 0.0174791 -0.381621
0.00481372 0.0167867 -0.382712
0.00578907 0.0161281 -0.383827
0.0068416 0.0155414 -0.384941
0.00774659 0.0151919 -0.386031
0.00858913 0.0148295 -0.387087
0.00931598 0.0144068 -0.388113
0.00989664 0.0139255 -0.389128
0.0103364 0.0134307 -0.390111
0.0106319 0.0129266 -0.391045
0.010798 0.0124199 -0.391917
0.0108651 0.0119299 -0.392746
0.0109028 0.0114358 -0.393522
0.0109224 0.0109079 -0.394216
0.010932 0.0103013 -0.394835
0.0109177 0.00963302 -0.395371
0.0108723 0.0088921 -0.39582
0.0107971 0.00811794 -0.396196
0.0106619 0.00732785 -0.396477
0.0104599 0.00653699 -0.396682
0.0101915 0.00573703 -0.396826
0.00987134 0.00493682 -0.39689
0.00952279 0.00412598 -0.396868
0.00916331 0.00329686 -0.396769
0.00881039 0.00246774 -0.396598
0.00845897 0.00165971 -0.396342
0.00814088 0.000887515 -0.395992
0.00786321 0.000178324 -0.395564
0.00762021 -0.00047028 -0.395065
0.00744321 -0.00107025 -0.394478
0.00732894 -0.00161514 -0.3938
0.007279 -0.00210411 -0.393038
0.00726244 -0.00254645 -0.392205
0.00725313 -0.00292944 -0.391339
0.00726697 -0.00324288 -0.390468
0.00726021 -0.00348031 -0.389606
0.00724163 -0.0036695 -0.388772
0.00719794 -0.00384261 -0.387982
0.00714935 -0.0039797 -0.387224
0.00714169 -0.00409471 -0.386508
0.00716128 -0.00419741 -0.385842
0.00725558 -0.0043061 -0.385205
0.00741744 -0.00441261 -0.384604
0.00765642 -0.00450879 -0.384063
0.00797519 -0.00462639 -0.383576
0.00834801 -0.00477185 -0.383154
0.00875199 -0.00495687 -0.382801
0.00914665 -0.00516642 -0.382522
0.00953824 -0.00540405 -0.382303
0.00990844 -0.00566133 -0.382117
0.0102201 -0.00592227 -0.381983
0.0104805 -0.00620414 -0.381904
0.0106807 -0.00651618 -0.381865
0.0108299 -0.00688253 -0.381835
0.0109204 -0.00729364 -0.381799
0.0109812 -0.00772135 -0.381781
0.0110314 -0.00813855 -0.381769
0.0110228 -0.00853817 -0.381757
0.0109728 -0.00892197 -0.381754
