%roll pitch yaw
0.0205598 -0.0144857 -0.24705
0.0202062 -0.0137976 -0.2467
0.0198691 -0.0131163 -0.246386
0.0195439 -0.0124332 -0.246087
0.0192216 -0.0117471 -0.24581
0.0189151 -0.0110514 -0.24555
0.0186123 -0.0103561 -0.245297
0.0183279 -0.00965491 -0.245064
0.0180617 -0.0089452 -0.244851
0.0178115 -0.0082376 -0.244662
0.0175745 -0.0075226 -0.244495
0.0173516 -0.00680696 -0.244327
0.017149 -0.00608655 -0.244177
0.0170073 -0.00535751 -0.244105
0.0168887 -0.00462449 -0.244025
0.0167798 -0.00390513 -0.243948
0.0166968 -0.00316565 -0.243887
0.0166345 -0.00242032 -0.243818
0.0165926 -0.00166962 -0.243764
0.016549 -0.000929596 -0.243719
0.0165221 -0.000194358 -0.243678
0.0165165 0.000548053 -0.243651
0.0165355 0.00129294 -0.243623
0.0165655 0.00203814 -0.243613
0.0166032 0.00279649 -0.243626
0.0166677 0.00356121 -0.243636
0.016746 0.0043272 -0.24364
0.0168356 0.00510554 -0.243633
0.0169354 0.00588303 -0.243629
0.0170519 0.00667065 -0.24361
0.0171695 0.00746234 -0.243589
0.0173061 0.00825663 -0.243561
0.0174553 0.00904939 -0.243532
0.0176158 0.00984164 -0.243497
0.0177973 0.0106389 -0.243452
0.0179925 0.0114373 -0.243422
0.0181938 0.0122478 -0.243395
0.0183993 0.0130608 -0.243357
0.0186162 0.0138811 -0.243314
0.0188412 0.0147044 -0.243224
0.0190673 0.0155263 -0.243123
0.0193099 0.0163612 -0.243015
0.0195572 0.0171942 -0.242898
0.0198135 0.0180297 -0.242755
0.0200678 0.0188747 -0.242598
0.0203243 0.019721 -0.242444
0.0205825 0.0205664 -0.242263
0.0208427 0.0214158 -0.242048
0.0211041 0.0222724 -0.241829
0.0213747 0.0231275 -0.241588
0.0216438 0.0239902 -0.241327
0.0219231 0.0248564 -0.241065
0.0222052 0.0257167 -0.240792
0.0224899 0.0265725 -0.240479
0.0227728 0.0274246 -0.240146
0.0230537 0.0282803 -0.239788
0.0233327 0.0291415 -0.239407
0.0236076 0.0300031 -0.239021
0.0238633 0.0308708 -0.238636
0.0241167 0.0317434 -0.238233
0.0243757 0.0326066 -0.237784
0.0246283 0.033461 -0.237314
0.0248673 0.0343156 -0.236814
0.0251024 0.0351717 -0.236298
0.0253359 0.0360359 -0.235775
0.0255532 0.036904 -0.235229
0.0257626 0.0377689 -0.23465
0.0259643 0.0386376 -0.234067
0.0261596 0.0394926 -0.23347
0.0263481 0.040349 -0.232845
0.0265438 0.0412004 -0.2322
0.0267385 0.0420573 -0.231532
0.0269165 0.0429171 -0.230844
0.0270747 0.0437682 -0.23015
0.0272328 0.0446226 -0.229448
0.027372 0.0454622 -0.228736
0.0275004 0.0462953 -0.228018
0.0276108 0.0471311 -0.227269
0.0277175 0.047964 -0.226508
0.0278068 0.0487899 -0.225749
0.0278874 0.0496115 -0.224983
0.0279639 0.0504213 -0.224201
0.0280251 0.0512327 -0.223411
0.0280595 0.0520291 -0.222609
0.0281005 0.0528185 -0.221785
0.0281243 0.053592 -0.220953
0.0281265 0.0543651 -0.22012
0.0281133 0.0551344 -0.219278
0.0280822 0.0558901 -0.218419
0.0280448 0.0566457 -0.217561
0.0279949 0.0573874 -0.21671
0.0279337 0.0581163 -0.215846
0.0278637 0.0588325 -0.214962
0.0277608 0.059546 -0.214105
0.0276617 0.0602559 -0.213253
0.0275508 0.060945 -0.212394
0.0274262 0.0616196 -0.211525
0.0272858 0.0622747 -0.210653
0.0271366 0.0629189 -0.209783
0.0269728 0.0635518 -0.208924
0.0268012 0.0641784 -0.208087
0.0266241 0.0647975 -0.20725
0.0264289 0.0653947 -0.206428
0.0262155 0.0659662 -0.20564
0.0259933 0.0665262 -0.204876
0.0257617 0.0670744 -0.204128
0.0255164 0.0676127 -0.20339
0.0252546 0.0681386 -0.202665
0.0249787 0.0686474 -0.201957
0.0246894 0.0691357 -0.201266
0.0243876 0.0696005 -0.200584
0.0240767 0.0700419 -0.199921
0.0237451 0.0704704 -0.199271
0.023398 0.0708903 -0.198626
0.0230488 0.071301 -0.197995
0.0226993 0.0716818 -0.197388
0.0223439 0.0720372 -0.19681
0.0219722 0.0723762 -0.196269
0.0215721 0.0727005 -0.19573
0.0211626 0.0729916 -0.195203
0.0207458 0.0732801 -0.194698
0.0203282 0.0735468 -0.194205
0.0199063 0.0737983 -0.193729
0.0194702 0.0740271 -0.193271
0.0190292 0.0742287 -0.192835
0.0185742 0.0744132 -0.192438
0.0181089 0.074584 -0.192045
0.0176413 0.0747418 -0.191655
0.0171695 0.0748739 -0.191285
0.0166847 0.0749848 -0.190931
0.0161798 0.0750876 -0.190594
0.0156799 0.0751721 -0.190281
0.0151847 0.0752329 -0.189989
0.0146891 0.075266 -0.189692
0.0141881 0.0752804 -0.189411
0.0136843 0.0752725 -0.18915
0.0131793 0.0752471 -0.188904
0.0126768 0.0752033 -0.18866
0.012161 0.0751416 -0.188426
0.0116343 0.0750676 -0.188207
0.0111035 0.0749821 -0.187998
0.0105787 0.074868 -0.187818
0.0100575 0.074735 -0.187632
0.00955638 0.074578 -0.187458
0.00904793 0.0744022 -0.18727
0.00853159 0.0742094 -0.187088
0.00801534 0.0739891 -0.186898
0.00751438 0.0737501 -0.18671
0.00700962 0.0734979 -0.186523
0.00651285 0.0732131 -0.18634
0.00603811 0.0728914 -0.186151
0.00557666 0.0725548 -0.185969
0.00512622 0.0722058 -0.185773
0.00467024 0.0718226 -0.185575
0.00423007 0.0714194 -0.185352
0.00380689 0.071009 -0.185138
0.00339133 0.0705739 -0.18492
0.00298466 0.0701157 -0.184681
0.0025948 0.0696367 -0.184412
0.00221866 0.0691338 -0.184146
0.00185067 0.0686156 -0.183872
0.00149767 0.0680832 -0.183589
0.00115415 0.0675296 -0.183273
0.000829304 0.0669449 -0.182941
0.000532624 0.0663368 -0.182599
0.000265688 0.0657125 -0.182226
2.81196e-06 0.0650713 -0.181839
-0.000255469 0.0644202 -0.181442
-0.000496674 0.0637353 -0.181037
-0.000718457 0.063024 -0.180609
-0.000918702 0.0622952 -0.180149
-0.00107752 0.0615604 -0.179664
-0.00123045 0.0608162 -0.179158
-0.00135344 0.0600543 -0.178642
-0.00147208 0.0592696 -0.178077
-0.00156723 0.0584688 -0.177491
-0.00164682 0.0576455 -0.176881
-0.00170766 0.0568014 -0.176274
-0.0017456 0.0559418 -0.175639
-0.00174843 0.0550718 -0.174947
-0.00173626 0.0541877 -0.174234
-0.00170888 0.053292 -0.173504
-0.00166441 0.0523835 -0.172768
-0.00159008 0.0514538 -0.172008
-0.00149022 0.050502 -0.17122
-0.00136419 0.0495326 -0.170403
-0.0012261 0.048548 -0.169563
-0.00106739 0.0475562 -0.168701
-0.000886701 0.0465521 -0.16783
-0.000688891 0.0455302 -0.166946
-0.000468949 0.0445059 -0.166025
