%roll pitch yaw
-0.00014172 0.0335177 -0.117857
-0.000136756 0.0335173 -0.117886
-0.000129333 0.0335148 -0.117916
-0.000118915 0.0335102 -0.117922
-0.000101036 0.0335111 -0.117924
-8.73689e-05 0.0335142 -0.117934
-6.95694e-05 0.0335108 -0.117953
-6.83105e-05 0.0335065 -0.117978
-5.70467e-05 0.0335118 -0.118001
-4.62906e-05 0.0335116 -0.118019
-4.09525e-05 0.0335073 -0.118036
-3.78234e-05 0.0335074 -0.118064
-2.70225e-05 0.0335037 -0.118086
-2.30346e-05 0.0334905 -0.118106
-2.40815e-05 0.033484 -0.118128
-1.808e-05 0.0334795 -0.118163
-1.43734e-05 0.0334789 -0.118187
-3.2945e-06 0.0334779 -0.118211
3.90577e-06 0.033474 -0.118225
9.0534e-06 0.0334719 -0.118234
1.74858e-05 0.0334648 -0.11825
2.52848e-05 0.0334576 -0.118267
3.08417e-05 0.0334544 -0.118267
4.08182e-05 0.0334443 -0.118267
4.13087e-05 0.0334377 -0.118279
4.0068e-05 0.0334332 -0.118288
3.83784e-05 0.0334274 -0.11829
4.15511e-05 0.0334244 -0.118273
4.48622e-05 0.0334179 -0.118249
4.70732e-05 0.0334191 -0.118237
5.06161e-05 0.0334214 -0.118229
4.40634e-05 0.0334189 -0.118242
3.85635e-05 0.0334201 -0.118274
4.20938e-05 0.0334287 -0.118291
4.98541e-05 0.0334395 -0.118291
5.79616e-05 0.0334482 -0.118304
6.12342e-05 0.0334603 -0.118308
6.64334e-05 0.0334716 -0.118301
6.6454e-05 0.0334708 -0.118299
5.84981e-05 0.0334716 -0.118304
6.05739e-05 0.0334724 -0.118308
7.01961e-05 0.0334817 -0.118311
6.9834e-05 0.033497 -0.1183
7.46224e-05 0.0335098 -0.118279
7.45353e-05 0.0335136 -0.118276
8.2637e-05 0.0335191 -0.118288
8.83084e-05 0.0335261 -0.118311
9.50977e-05 0.0335313 -0.118328
0.00010092 0.0335426 -0.118334
0.000110562 0.0335664 -0.118342
0.000117386 0.0335923 -0.118355
0.000116485 0.0336025 -0.118349
0.000112377 0.0336184 -0.118336
0.000111366 0.0336375 -0.118334
0.000109216 0.0336612 -0.11835
0.000116636 0.0336842 -0.118372
0.000123923 0.0337098 -0.118386
0.000130144 0.0337318 -0.118394
0.000133499 0.0337565 -0.118397
0.000130362 0.033774 -0.118398
0.000127136 0.0337879 -0.118397
0.000126257 0.0338031 -0.118406
0.000134488 0.0338236 -0.118426
0.000132562 0.0338461 -0.118433
0.00012956 0.0338644 -0.118423
0.000136887 0.033883 -0.118389
0.000136073 0.0339064 -0.118365
