%roll pitch yaw
0.00371757 -0.00253963 -0.0949163
0.00371156 -0.00254372 -0.094904
0.00370723 -0.00254821 -0.0948912
0.00370567 -0.00253515 -0.0948959
0.00371323 -0.00253991 -0.0948924
0.00373228 -0.00255053 -0.0948942
0.00374551 -0.00255749 -0.0948972
0.00374908 -0.00256316 -0.0949095
0.00373902 -0.00256233 -0.0949294
0.00373289 -0.00257653 -0.0949295
0.00373084 -0.00256816 -0.0949168
0.00371943 -0.00256001 -0.0949143
0.00370884 -0.00255722 -0.0949211
0.00370395 -0.00255516 -0.094934
0.00370952 -0.00255788 -0.0949549
0.00370729 -0.00256788 -0.0949717
0.00370159 -0.00256179 -0.0949903
0.00370268 -0.00256288 -0.0950064
0.00371393 -0.00256378 -0.0950107
0.00372515 -0.00255873 -0.095022
0.00372721 -0.00257256 -0.0950319
0.00372418 -0.00257216 -0.0950308
0.0037227 -0.00258745 -0.0950347
0.00371327 -0.00258396 -0.0950452
0.00371118 -0.00258472 -0.0950733
0.00371109 -0.00258896 -0.0951022
0.00370154 -0.00256938 -0.0950958
0.00369341 -0.00256681 -0.0950944
0.00369028 -0.00256063 -0.0951002
0.00368985 -0.00256425 -0.0951052
0.00369069 -0.00257727 -0.0951122
0.00368533 -0.00256706 -0.0951173
0.00367878 -0.00257107 -0.0951276
0.00368482 -0.00257183 -0.0951489
0.00368479 -0.00257713 -0.0951502
0.00368162 -0.00258432 -0.0951539
0.00367198 -0.0025784 -0.0951505
0.00366911 -0.00257775 -0.0951341
0.00366321 -0.00257885 -0.0951208
0.00366728 -0.00257205 -0.0951275
0.00366399 -0.00256858 -0.0951445
0.00366481 -0.00257043 -0.0951538
0.00366981 -0.00257185 -0.0951769
0.00366848 -0.00258789 -0.0951929
0.00365784 -0.00259551 -0.0952217
0.00365136 -0.00261495 -0.0952492
0.00365356 -0.00261455 -0.0952774
0.00366483 -0.00261152 -0.0953046
0.00366325 -0.00261083 -0.0953157
0.00365374 -0.00259592 -0.0953297
0.00365462 -0.00257337 -0.0953391
0.00366881 -0.0025837 -0.0953455
0.00368625 -0.00259403 -0.0953543
0.0036891 -0.00259819 -0.0953612
0.00369037 -0.00260486 -0.0953692
0.0037041 -0.0026061 -0.0953872
0.00370119 -0.00260656 -0.0954055
0.00369688 -0.00261856 -0.0954249
0.00369702 -0.00260974 -0.0954405
0.00371058 -0.0026097 -0.0954592
0.00371931 -0.00260994 -0.0954694
0.00372356 -0.00260981 -0.0954749
0.00372992 -0.00261238 -0.0954854
0.00372803 -0.00261141 -0.0954867
0.00372602 -0.0026327 -0.0955055
0.00372463 -0.00264059 -0.0955242
0.00372781 -0.00265158 -0.0955303
0.00373515 -0.00265531 -0.0955301
0.0037383 -0.00265216 -0.0955291
0.00374119 -0.00265029 -0.0955348
0.00374359 -0.00265291 -0.0955307
0.00374832 -0.00265305 -0.0955327
0.00374282 -0.00266233 -0.0955457
0.00372821 -0.00266808 -0.0955635
0.00370872 -0.0026821 -0.0955703
0.00369804 -0.00268842 -0.0955744
0.00369822 -0.00268277 -0.095573
0.00370208 -0.00268557 -0.0955749
0.00370742 -0.0026836 -0.0955837
0.00371251 -0.00267777 -0.0955974
0.00370832 -0.00269643 -0.0956148
0.00370171 -0.00270359 -0.0956272
0.00369575 -0.0027137 -0.09563
