%roll pitch yaw
-0.00367662 -0.00177824 -0.0900391
-0.00351153 -0.00198955 -0.0902368
-0.00334871 -0.00222755 -0.0904707
-0.00322715 -0.00249767 -0.0907265
-0.00314694 -0.00279025 -0.0910017
-0.00313363 -0.00309675 -0.0912991
-0.00316368 -0.00340128 -0.0916104
-0.00325078 -0.0037209 -0.091959
-0.00339696 -0.00405262 -0.0923447
-0.00357249 -0.00440061 -0.0927784
-0.00375886 -0.00475794 -0.093231
-0.00398367 -0.00511652 -0.0937131
-0.00422228 -0.00550147 -0.0942258
-0.00445514 -0.00589618 -0.0947463
-0.00469384 -0.00628627 -0.0952807
-0.0049587 -0.00666938 -0.095818
-0.00522449 -0.00702085 -0.0963616
-0.00548127 -0.00736192 -0.0969141
-0.00574242 -0.00769357 -0.0974784
-0.00602873 -0.00801477 -0.0980773
-0.00632423 -0.00830966 -0.0987001
-0.00660235 -0.00856646 -0.0993353
-0.00688333 -0.00880859 -0.0999916
-0.00714304 -0.00904726 -0.100675
-0.00738567 -0.00928277 -0.101356
-0.00759441 -0.00946017 -0.102036
-0.00778723 -0.00955562 -0.102694
-0.00796012 -0.00959669 -0.103335
-0.00808149 -0.00959761 -0.103937
-0.00818378 -0.00955013 -0.104527
-0.00827236 -0.00946174 -0.105077
-0.00833382 -0.00935012 -0.105598
-0.00838099 -0.00924098 -0.106095
-0.00841367 -0.00911061 -0.106586
-0.00845712 -0.00899638 -0.10708
-0.00851084 -0.00888872 -0.107566
-0.00856187 -0.00877296 -0.10803
-0.00861294 -0.00869267 -0.108452
-0.0086529 -0.00860428 -0.108826
-0.00869489 -0.00850141 -0.109169
-0.00870683 -0.00836328 -0.109497
-0.00866553 -0.00823006 -0.109792
-0.00860162 -0.00811032 -0.110067
-0.00849142 -0.00799498 -0.110309
-0.00837286 -0.0078943 -0.110503
-0.00821986 -0.00778146 -0.110644
-0.00805477 -0.0076528 -0.110747
-0.00790818 -0.00752892 -0.110795
-0.0077466 -0.0074107 -0.110812
-0.00760733 -0.0072952 -0.110799
-0.00744967 -0.00720515 -0.110772
