%roll pitch yaw
0.00687216 -0.0118144 -1.16852
0.00678914 -0.011794 -1.16859
0.00667608 -0.0117589 -1.16864
0.00653655 -0.0117139 -1.16869
0.00640098 -0.0116759 -1.16874
0.00625873 -0.0116561 -1.1688
0.00611464 -0.0116338 -1.16887
0.00598496 -0.0116096 -1.16894
0.00589781 -0.0115797 -1.16899
0.00585284 -0.0115537 -1.16906
0.00582634 -0.0115336 -1.16914
0.0058367 -0.0115306 -1.16921
0.00586354 -0.011535 -1.16926
0.00591917 -0.0115258 -1.16934
0.00599161 -0.0115008 -1.1694
0.00606757 -0.0114683 -1.16948
0.00612586 -0.0114251 -1.16958
0.00619681 -0.0113994 -1.16971
0.00625944 -0.0113855 -1.16986
0.0063017 -0.0113795 -1.17001
0.00632638 -0.0113653 -1.17013
0.00634796 -0.0113423 -1.17024
0.00635141 -0.0113286 -1.17034
0.0063197 -0.0113205 -1.17043
0.00627612 -0.0113087 -1.17051
0.00620605 -0.0112985 -1.17057
0.00613726 -0.0112724 -1.1706
0.00604872 -0.0112422 -1.17063
0.00596187 -0.0112336 -1.17066
0.00585495 -0.0112626 -1.17069
0.00573113 -0.0112959 -1.17072
0.00561185 -0.0113181 -1.17075
0.0054969 -0.011336 -1.17078
0.00538662 -0.0113594 -1.1708
0.00525108 -0.011399 -1.17083
0.00512264 -0.0114233 -1.17086
0.00499476 -0.0114172 -1.1709
0.00491542 -0.011408 -1.17093
0.00495991 -0.0114153 -1.17098
0.00512916 -0.0114323 -1.17103
0.00549323 -0.0114456 -1.17111
0.00605624 -0.0114374 -1.17117
0.00680732 -0.0114269 -1.17126
0.00771274 -0.01142 -1.17134
0.0087197 -0.0114423 -1.17142
0.00979994 -0.011484 -1.17148
0.0109125 -0.0115356 -1.17155
0.0120194 -0.0115858 -1.17162
0.0130913 -0.0116256 -1.17169
0.0141218 -0.0117011 -1.17177
0.0150583 -0.0118125 -1.17184
0.0159196 -0.011916 -1.1719
0.0166663 -0.0119646 -1.17194
0.0173254 -0.0119786 -1.17194
0.0178842 -0.0119752 -1.1719
0.0183415 -0.0119711 -1.17179
0.0186986 -0.0119399 -1.17159
0.0189328 -0.011853 -1.17131
0.0190726 -0.0117219 -1.17091
0.0190838 -0.0116006 -1.17041
0.0190118 -0.0115607 -1.16984
0.0188077 -0.0115912 -1.16918
0.0185225 -0.0115842 -1.16845
0.0181179 -0.0115352 -1.16769
0.0176397 -0.0115423 -1.16691
0.0170991 -0.0116578 -1.16612
0.0164863 -0.0118687 -1.16536
0.015871 -0.0121219 -1.16462
0.0152812 -0.0123838 -1.16392
0.014756 -0.0126254 -1.16324
0.0142826 -0.0128933 -1.16258
0.0139381 -0.0132506 -1.16193
0.0136886 -0.0136903 -1.16131
0.0135845 -0.0141746 -1.16071
0.0135598 -0.0146255 -1.16015
0.013636 -0.0150235 -1.15967
0.0138117 -0.0154823 -1.15927
0.0140022 -0.0159911 -1.15898
0.0142905 -0.0164558 -1.15877
0.0145957 -0.0168581 -1.15866
0.0149753 -0.017277 -1.15864
0.0154449 -0.0177548 -1.15871
0.0159478 -0.018223 -1.15883
0.0165754 -0.0185894 -1.15899
0.0172203 -0.018962 -1.15918
0.0179196 -0.0193833 -1.1594
0.0186339 -0.0198038 -1.15968
0.0192928 -0.0201425 -1.16001
0.0199861 -0.0204597 -1.16038
0.0206166 -0.0208536 -1.16079
0.0211889 -0.0212683 -1.16124
0.0217609 -0.0216081 -1.16174
0.0222402 -0.021905 -1.16228
0.022726 -0.0222515 -1.16285
0.0231615 -0.0226266 -1.16342
0.0235628 -0.0229341 -1.16399
0.0239852 -0.0231935 -1.16458
0.0243695 -0.0235033 -1.16513
0.0247479 -0.0238406 -1.16567
0.0250519 -0.0241275 -1.16622
0.0252763 -0.0243348 -1.16674
0.0254908 -0.0245845 -1.16726
0.0256213 -0.0248864 -1.16778
0.0256788 -0.0251305 -1.16831
0.0256203 -0.0253065 -1.16884
0.025509 -0.0254664 -1.16936
0.0253927 -0.0256899 -1.16986
0.025198 -0.025971 -1.17035
0.0250446 -0.0261975 -1.17084
0.0248904 -0.0264166 -1.17132
0.024707 -0.0266891 -1.17181
0.0245869 -0.0269626 -1.17229
0.0244818 -0.027146 -1.17277
0.0243575 -0.0273265 -1.17325
0.024276 -0.0275822 -1.17372
0.0242297 -0.0278675 -1.1742
0.0242477 -0.0280965 -1.17469
0.0242665 -0.0282115 -1.17518
0.0243759 -0.0282757 -1.17569
0.0244766 -0.0283648 -1.17618
0.0246531 -0.0285313 -1.17666
0.0249327 -0.02869 -1.17712
0.0252299 -0.0287646 -1.17755
0.0255792 -0.0288413 -1.17796
0.0259047 -0.0290315 -1.17835
0.0262894 -0.0292181 -1.17873
0.0267469 -0.0292879 -1.17908
0.0271498 -0.0293603 -1.1794
0.027569 -0.0294745 -1.17969
0.0279263 -0.0295818 -1.17992
0.0283229 -0.0295975 -1.18008
0.028677 -0.0295376 -1.1802
0.0290317 -0.0295025 -1.18027
0.0293867 -0.0296114 -1.18031
0.0297094 -0.0297943 -1.18035
0.0300636 -0.0300006 -1.18039
0.0303387 -0.0302148 -1.18039
0.0305758 -0.0305099 -1.18037
0.030788 -0.0308378 -1.18032
0.0309508 -0.0310644 -1.18026
0.0311092 -0.0312329 -1.18016
0.0311971 -0.031473 -1.18002
0.0312558 -0.0317869 -1.17988
0.0312923 -0.032116 -1.17974
0.0312985 -0.0323954 -1.17957
0.0312996 -0.0326158 -1.17939
0.0312097 -0.032842 -1.17921
0.0311508 -0.0330594 -1.17903
0.0310392 -0.0332225 -1.17886
0.0309176 -0.0332813 -1.17868
0.0307641 -0.0332433 -1.1785
0.0306048 -0.0331942 -1.17829
0.0304806 -0.0332 -1.1781
0.0302902 -0.0332394 -1.17792
0.030134 -0.0332535 -1.17774
0.029955 -0.0332091 -1.17758
0.0298626 -0.0331675 -1.17744
0.029832 -0.0331599 -1.17732
0.0297568 -0.0330967 -1.17724
0.0297405 -0.0329139 -1.17717
0.0297364 -0.0327431 -1.17712
0.0297352 -0.0326521 -1.17714
0.0297324 -0.032554 -1.17718
0.0296884 -0.0324063 -1.17724
0.0297171 -0.0323138 -1.17731
0.0297597 -0.03227 -1.17738
0.0297608 -0.0322229 -1.17742
0.0298195 -0.032128 -1.17745
0.0298648 -0.032017 -1.17745
0.0300054 -0.0319666 -1.17745
0.0301772 -0.031917 -1.17742
0.0303954 -0.0318408 -1.17737
0.0306075 -0.0317702 -1.17732
0.0307671 -0.0317662 -1.17728
0.0309388 -0.0318396 -1.17722
0.0310372 -0.0319318 -1.17714
0.0310758 -0.0319897 -1.17701
0.0310059 -0.0320975 -1.17684
0.0309081 -0.0322826 -1.17665
0.0308359 -0.0324981 -1.17641
0.0307198 -0.0326973 -1.17612
0.0306511 -0.0328669 -1.17575
0.0305788 -0.0330556 -1.17534
0.0305519 -0.0332949 -1.1749
0.030613 -0.0335605 -1.17448
0.0306986 -0.033769 -1.17406
0.0308057 -0.0339515 -1.17366
0.0308258 -0.0342176 -1.1733
0.0308349 -0.0345506 -1.17297
0.0308605 -0.0348472 -1.17265
0.0308892 -0.0351132 -1.17237
0.0309614 -0.0354034 -1.17213
0.0310324 -0.0357495 -1.17192
0.0311665 -0.0360948 -1.17176
0.0313289 -0.0364221 -1.17164
0.0315162 -0.0368209 -1.17157
0.0317668 -0.0373172 -1.17159
0.0319311 -0.0377469 -1.17166
0.03196 -0.0378618 -1.17179
0.0317271 -0.0375404 -1.17197
0.0312267 -0.0368474 -1.17219
0.0304485 -0.0358271 -1.17245
0.0293568 -0.0345004 -1.17277
0.0277934 -0.0327031 -1.1731
0.0260653 -0.0308178 -1.17345
0.0244436 -0.0291377 -1.17377
0.0226956 -0.0273884 -1.17403
0.0209454 -0.0255162 -1.1742
0.0192486 -0.0234503 -1.17431
0.0175601 -0.0211534 -1.1744
0.0158731 -0.0186605 -1.17453
0.0141861 -0.0161006 -1.17471
0.0124937 -0.0135667 -1.17501
0.0108157 -0.0111416 -1.17545
0.00918832 -0.00885742 -1.17605
0.0076497 -0.00670471 -1.17681
0.00625711 -0.0046951 -1.17771
0.0050705 -0.00288167 -1.17872
0.00416606 -0.00128554 -1.17983
0.00352777 5.46005e-05 -1.18103
0.00316952 0.00119609 -1.18228
0.00311447 0.00213487 -1.1836
0.00329546 0.00278592 -1.18498
0.00366923 0.00314955 -1.18642
0.00421083 0.00326373 -1.1879
0.00488991 0.00317336 -1.18939
0.0056959 0.0028856 -1.1909
0.00655377 0.00243666 -1.1924
0.00742872 0.0019118 -1.19388
0.00833154 0.00132285 -1.19534
0.00919917 0.000660589 -1.19678
0.010006 -0.000106593 -1.19821
0.0107011 -0.00098814 -1.19962
0.0113245 -0.00193925 -1.20097
0.011916 -0.00295361 -1.20227
0.0124699 -0.0039729 -1.20352
0.0129599 -0.00493335 -1.20472
0.0133374 -0.00586198 -1.20586
0.0135545 -0.00676651 -1.20692
0.0136458 -0.00762817 -1.20791
0.013551 -0.00842662 -1.20885
0.0132283 -0.00919409 -1.20974
0.0126754 -0.00995432 -1.2106
0.0119155 -0.0105988 -1.21144
0.0109994 -0.0111211 -1.21225
0.00997406 -0.0115568 -1.21301
0.00901393 -0.0118859 -1.21371
0.0079976 -0.0120818 -1.21432
0.00693629 -0.0121567 -1.21483
0.00583397 -0.0121661 -1.21519
0.00471664 -0.0120932 -1.21542
0.0036067 -0.0119559 -1.21553
0.00227582 -0.0117267 -1.21552
0.000961988 -0.0114738 -1.21543
-0.000337484 -0.0111973 -1.21531
-0.00163398 -0.0109346 -1.21518
-0.00287424 -0.0106818 -1.21505
-0.00407585 -0.0104289 -1.21493
-0.00519505 -0.0101994 -1.21481
-0.00620203 -0.0100032 -1.21472
-0.00708982 -0.00988952 -1.21461
-0.00781937 -0.00982738 -1.2145
-0.00807892 -0.00994473 -1.21439
-0.00815281 -0.0101607 -1.21427
-0.00803278 -0.0104386 -1.21416
-0.00772542 -0.0107895 -1.21405
-0.0072774 -0.0112145 -1.21393
-0.00695798 -0.0116675 -1.21383
-0.00654188 -0.012144 -1.21374
-0.00604461 -0.0126587 -1.21365
-0.0055089 -0.0132081 -1.21357
-0.00494603 -0.0138219 -1.21346
-0.00436404 -0.0145183 -1.21332
-0.00374806 -0.0152714 -1.21312
-0.00312751 -0.0160738 -1.21288
-0.00250724 -0.016915 -1.21258
-0.00183371 -0.0176414 -1.21219
-0.00121256 -0.0182683 -1.21171
-0.000673241 -0.0187595 -1.21113
-0.000229223 -0.019164 -1.21045
0.000105881 -0.0195254 -1.20968
0.000281099 -0.0197996 -1.2088
0.00025211 -0.0201351 -1.20783
6.91825e-05 -0.0203983 -1.20678
-0.000206341 -0.0204107 -1.20565
-0.000602926 -0.0202751 -1.20447
-0.00118639 -0.020145 -1.20322
-0.00186149 -0.0198737 -1.20192
-0.00259756 -0.0195053 -1.20058
-0.00337437 -0.0191128 -1.1992
-0.00416628 -0.0186847 -1.19779
-0.00496246 -0.0182053 -1.19638
-0.00572169 -0.0176817 -1.19498
-0.006477 -0.017128 -1.19359
-0.00718599 -0.016553 -1.19226
-0.00786581 -0.0159309 -1.19098
-0.00850131 -0.0152505 -1.18975
-0.00906972 -0.0145456 -1.18859
-0.00958273 -0.0138248 -1.18749
-0.0100237 -0.0131007 -1.18644
-0.0104048 -0.0123939 -1.18544
-0.0107205 -0.0117305 -1.1845
-0.010946 -0.011122 -1.18366
-0.0110781 -0.0105691 -1.18289
-0.0111339 -0.0100965 -1.18218
-0.0110954 -0.00970139 -1.18154
-0.0109869 -0.0093387 -1.18098
-0.0108296 -0.00900413 -1.18048
-0.0106164 -0.00869828 -1.18005
-0.0103577 -0.00839106 -1.17965
-0.0100757 -0.00805612 -1.1793
-0.00978555 -0.00771833 -1.179
-0.00950407 -0.00739287 -1.17872
-0.00923082 -0.007062 -1.17844
-0.00895119 -0.0067365 -1.17816
-0.00869852 -0.00646266 -1.17788
-0.008453 -0.00621775 -1.1776
-0.0082218 -0.00594232 -1.17734
-0.00802027 -0.00561601 -1.1771
-0.00785777 -0.00523423 -1.1769
-0.0077605 -0.00480048 -1.17672
-0.00771042 -0.0043108 -1.17656
-0.00769812 -0.00382819 -1.17644
-0.00773613 -0.00339126 -1.17635
-0.00780328 -0.00299492 -1.1763
-0.0079137 -0.00260595 -1.17627
-0.00806581 -0.00221317 -1.17626
-0.00822988 -0.00178711 -1.17625
-0.00840558 -0.00131786 -1.17629
-0.00860526 -0.000819474 -1.17634
-0.00883044 -0.000309382 -1.17641
-0.00909624 0.000178931 -1.17653
-0.00939118 0.000630745 -1.17673
-0.00972789 0.00106178 -1.177
-0.0101215 0.00151361 -1.17733
-0.0105408 0.00201901 -1.17774
-0.0109635 0.00264015 -1.17824
-0.0114032 0.00332815 -1.17882
-0.0118478 0.0039744 -1.17946
-0.0122952 0.00450788 -1.18014
-0.012711 0.00488446 -1.18084
-0.0131076 0.00507913 -1.18152
-0.0134573 0.00506888 -1.18215
-0.0137768 0.00487349 -1.18274
-0.0141023 0.00455771 -1.18328
-0.0142778 0.00417399 -1.18377
-0.0144957 0.00372222 -1.18426
-0.0147391 0.00320142 -1.18474
-0.0149673 0.00263859 -1.18523
-0.0151838 0.00203325 -1.1857
-0.0155843 0.0013343 -1.18612
-0.0159506 0.000589221 -1.18649
-0.0162874 -0.000181939 -1.18677
-0.0166088 -0.000898203 -1.18696
-0.0169395 -0.00155561 -1.18711
-0.0173034 -0.00217868 -1.18725
-0.0174099 -0.00246857 -1.18738
-0.0174181 -0.00255891 -1.1875
-0.0172165 -0.00233225 -1.18756
-0.0167329 -0.00173011 -1.18756
-0.015941 -0.000768271 -1.18746
-0.0148775 0.000530214 -1.18727
-0.0135976 0.00210933 -1.18704
-0.0121944 0.00390382 -1.18679
-0.0107464 0.00585023 -1.18655
-0.00932669 0.00793441 -1.18635
-0.00794231 0.010136 -1.18615
-0.00659919 0.0123966 -1.18596
-0.00531646 0.0146776 -1.18572
-0.00421728 0.0166968 -1.18541
-0.00323499 0.0185625 -1.18502
-0.00238862 0.0202195 -1.18455
-0.00167153 0.0216582 -1.18399
-0.00108454 0.0229087 -1.18338
-0.000605478 0.0239474 -1.18272
-0.000226974 0.024736 -1.18198
0.000296244 0.0256986 -1.18117
0.000708347 0.0264557 -1.18028
0.0010389 0.0270144 -1.17929
0.00125655 0.0273559 -1.17822
0.00135425 0.0275157 -1.17709
0.00130751 0.0275809 -1.17591
0.000862894 0.0274482 -1.1747
0.000491791 0.0275276 -1.17348
1.34457e-05 0.0276028 -1.17227
-0.000564758 0.0276629 -1.17107
-0.00116313 0.027698 -1.16989
-0.00173923 0.0276658 -1.16874
-0.00230537 0.0275688 -1.1676
-0.00285024 0.0274246 -1.16649
-0.00335558 0.0272284 -1.16539
-0.00381714 0.0270023 -1.16432
-0.00423567 0.0267452 -1.16326
-0.00461601 0.0264543 -1.1622
-0.00494065 0.0261396 -1.16112
-0.0052201 0.0258079 -1.16004
-0.00545535 0.0254459 -1.15896
-0.00567254 0.0250597 -1.15788
-0.00588577 0.0246294 -1.15685
-0.0060745 0.0242079 -1.15587
-0.00626593 0.023777 -1.15496
-0.00642857 0.023346 -1.15411
-0.00652953 0.0229243 -1.15332
-0.00655657 0.0224816 -1.1526
-0.00649397 0.0220482 -1.15192
-0.00632249 0.0216375 -1.15131
-0.00607161 0.0212842 -1.15076
-0.00570987 0.0210012 -1.15029
-0.00530146 0.0207495 -1.14991
-0.00484491 0.0204835 -1.14964
-0.00439562 0.0202126 -1.1495
-0.00397995 0.0199606 -1.1495
-0.00361123 0.01975 -1.14965
-0.00330556 0.0195776 -1.14991
-0.00301341 0.0194267 -1.15027
-0.00275952 0.0192992 -1.15075
-0.00251715 0.0192023 -1.15132
-0.00225208 0.019144 -1.15199
-0.00195034 0.0191235 -1.15273
-0.00163713 0.0190996 -1.15354
-0.00133962 0.0190156 -1.15439
-0.00110621 0.0188928 -1.15529
-0.000904922 0.0187156 -1.15623
-0.000809038 0.018543 -1.15722
-0.000817516 0.0184022 -1.15824
-0.000961725 0.0182392 -1.15929
-0.00119832 0.0180162 -1.16036
-0.00149121 0.0177742 -1.16148
-0.00186509 0.0175046 -1.16263
-0.00233455 0.0171907 -1.16384
-0.00282888 0.0168612 -1.16509
-0.00333828 0.0165039 -1.16636
-0.00384771 0.0161162 -1.16766
-0.00435056 0.0156618 -1.16899
-0.00482043 0.0151126 -1.17034
-0.00524486 0.0145425 -1.17167
-0.00567393 0.0139959 -1.17302
-0.0060571 0.0134439 -1.17436
-0.00641359 0.0128678 -1.17573
-0.00673174 0.012299 -1.17713
-0.00704124 0.0117734 -1.17853
-0.00733265 0.0112819 -1.17992
-0.00754623 0.0107633 -1.18134
-0.00774792 0.0102279 -1.18277
-0.00788508 0.00971715 -1.1842
-0.00797468 0.00928912 -1.18562
-0.00804175 0.00894739 -1.18704
-0.00805624 0.00863842 -1.18847
-0.0080895 0.00831763 -1.18988
-0.00809137 0.00801039 -1.19128
-0.00808726 0.00774308 -1.19265
-0.00806081 0.00755097 -1.19398
-0.00804388 0.00737729 -1.19528
-0.0080402 0.00718263 -1.19655
-0.00806137 0.00692631 -1.19778
-0.00803685 0.0066396 -1.19896
-0.00802827 0.00640185 -1.2001
-0.00795952 0.00626787 -1.20118
-0.00787888 0.00617592 -1.2022
-0.00782046 0.00605988 -1.20316
-0.00767758 0.00593692 -1.20407
-0.0075552 0.00582062 -1.20494
-0.00742455 0.00564821 -1.20575
-0.00727808 0.00535761 -1.2065
-0.00715723 0.00501468 -1.20718
-0.00699969 0.00471419 -1.20779
-0.00688909 0.0044405 -1.20832
-0.00677269 0.00407358 -1.20876
-0.00663506 0.00363072 -1.20914
-0.00654566 0.00325244 -1.20944
-0.00644325 0.00295622 -1.20967
-0.00634207 0.00260842 -1.20983
-0.00625205 0.0022043 -1.20991
-0.00613879 0.00182122 -1.2099
-0.0060879 0.00149111 -1.20982
-0.00599743 0.00110739 -1.20965
-0.00588667 0.000635938 -1.20939
-0.00581244 0.000231055 -1.20905
-0.0057141 -2.43489e-05 -1.20863
-0.00569079 -0.000268085 -1.20816
-0.0056346 -0.000551813 -1.20764
-0.00554026 -0.000817429 -1.2071
