%roll pitch yaw
-0.00519286 0.0342222 -0.196406
-0.00521329 0.0343923 -0.196365
-0.00523798 0.0345587 -0.196327
-0.00525654 0.0347177 -0.196303
-0.00526409 0.0348704 -0.196276
-0.00526218 0.0350196 -0.196237
-0.00525456 0.035173 -0.196195
-0.00525465 0.0353227 -0.19616
-0.00525456 0.0354777 -0.196123
-0.0052529 0.0356244 -0.196084
-0.00524973 0.0357707 -0.196053
-0.00524718 0.0359298 -0.19603
-0.00525794 0.0360765 -0.196014
-0.00527107 0.0362323 -0.195982
-0.00527118 0.0363919 -0.195957
-0.00526214 0.0365579 -0.195927
-0.00524212 0.0367159 -0.195879
-0.0052241 0.0368725 -0.195824
-0.00520481 0.0370314 -0.195775
-0.00517851 0.0371942 -0.195727
-0.00515325 0.0373556 -0.195675
-0.00513719 0.0375037 -0.195633
-0.00512538 0.0376449 -0.195581
-0.00510913 0.0377912 -0.195535
-0.00508378 0.0379364 -0.195487
-0.00505832 0.0380769 -0.195438
-0.00503655 0.0382268 -0.195391
-0.00501887 0.0383669 -0.195347
-0.00500581 0.0384983 -0.195319
-0.00498033 0.0386344 -0.195292
-0.00494253 0.0387707 -0.195258
-0.00491634 0.0389026 -0.195222
-0.00490395 0.0390372 -0.195199
-0.00488613 0.0391722 -0.195173
-0.00486462 0.0392992 -0.195154
-0.00484502 0.0394268 -0.195128
-0.00481851 0.039547 -0.195119
-0.00478497 0.0396696 -0.195099
-0.00475378 0.039786 -0.195081
-0.00472908 0.0398867 -0.195054
-0.0047095 0.0399919 -0.195034
-0.00468696 0.0400998 -0.195025
-0.00465854 0.0402032 -0.195012
-0.0046247 0.0403049 -0.195021
-0.00459063 0.0404078 -0.195032
-0.00455433 0.0405063 -0.195058
-0.0045184 0.0406025 -0.195078
-0.00449518 0.0406873 -0.195106
-0.00446973 0.0407605 -0.195133
-0.0044489 0.0408362 -0.195154
-0.00443669 0.0409056 -0.19516
-0.00441869 0.0409879 -0.195156
-0.00440043 0.041073 -0.195146
-0.00437829 0.0411417 -0.195142
-0.00435578 0.04122 -0.195143
-0.00432815 0.0412887 -0.195154
-0.00430033 0.041354 -0.195178
-0.00427358 0.0414077 -0.195198
-0.00424599 0.0414675 -0.195208
-0.00422575 0.0415271 -0.195228
-0.0042048 0.0415754 -0.195266
-0.0041794 0.0416242 -0.19531
-0.00414938 0.0416763 -0.195368
-0.00412017 0.0417156 -0.195409
-0.00409261 0.0417591 -0.195442
-0.00405795 0.0418032 -0.19547
-0.00402121 0.0418404 -0.1955
-0.00397952 0.0418797 -0.195557
