%roll pitch yaw
-0.00386465 0.0129224 -0.1785
-0.00383861 0.0129169 -0.178525
-0.00383569 0.0129114 -0.178552
-0.00383346 0.0129047 -0.178583
-0.00384088 0.0128973 -0.178606
-0.00384826 0.0128884 -0.178646
-0.00386504 0.0128798 -0.178681
-0.00386228 0.0128669 -0.178718
-0.00386771 0.0128486 -0.178747
-0.00386225 0.0128424 -0.178783
-0.00385967 0.0128443 -0.178817
-0.00386031 0.0128546 -0.178849
-0.00385922 0.0128526 -0.178879
-0.00385986 0.0128404 -0.178887
-0.00385981 0.0128357 -0.178906
-0.00386168 0.0128379 -0.17893
-0.0038647 0.0128552 -0.178967
-0.00386922 0.0128647 -0.179019
-0.00386706 0.0128595 -0.179059
-0.00387055 0.0128517 -0.179108
-0.00386949 0.0128395 -0.179148
-0.003866 0.0128417 -0.17917
-0.00386006 0.0128585 -0.179183
-0.00385862 0.012873 -0.1792
-0.00385856 0.0128653 -0.179211
-0.00386549 0.0128481 -0.179233
-0.00387013 0.0128351 -0.179253
-0.00387196 0.0128365 -0.179284
-0.00387582 0.0128528 -0.17931
-0.0038734 0.0128689 -0.179345
-0.00387803 0.0128693 -0.179391
-0.00387645 0.0128553 -0.179437
-0.00388411 0.0128349 -0.179479
-0.00388664 0.0128194 -0.179515
-0.00388867 0.0128287 -0.179547
-0.00388414 0.0128501 -0.179576
-0.00389136 0.0128536 -0.179595
-0.00390008 0.0128485 -0.179615
-0.00390642 0.0128453 -0.179644
-0.00390211 0.0128432 -0.179679
-0.00390294 0.012847 -0.17969
-0.00389358 0.0128583 -0.179702
-0.00389161 0.0128615 -0.179718
-0.00388616 0.0128612 -0.179736
-0.00389199 0.0128514 -0.179761
-0.00389384 0.0128422 -0.179805
-0.00389621 0.0128406 -0.179861
-0.00390911 0.0128541 -0.179894
-0.0039114 0.0128591 -0.179921
-0.00391096 0.0128487 -0.179942
-0.00390187 0.0128328 -0.179967
-0.00389551 0.0128197 -0.179981
-0.00388583 0.0128333 -0.179998
-0.00388899 0.0128591 -0.180028
-0.00387929 0.012884 -0.180069
-0.00387771 0.0128856 -0.180111
-0.00388481 0.0128786 -0.180153
-0.00389917 0.0128767 -0.18019
-0.00389672 0.0128797 -0.180224
-0.00389612 0.0128898 -0.180271
-0.00389139 0.0128946 -0.180308
-0.00389088 0.0128897 -0.180334
-0.0038903 0.0128715 -0.180333
-0.0038823 0.0128572 -0.180336
-0.00388474 0.0128673 -0.180352
-0.00388879 0.0128886 -0.180374
-0.00388842 0.0129043 -0.180398
-0.00387756 0.0129034 -0.180431
-0.00388627 0.0128894 -0.180446
-0.003878 0.0128772 -0.180454
-0.00387396 0.0128867 -0.180466
-0.00386694 0.0129045 -0.180491
-0.00386744 0.0129195 -0.180509
-0.00386348 0.0129295 -0.180546
-0.00385896 0.0129236 -0.180576
-0.00385959 0.0129156 -0.180609
-0.00385982 0.0129271 -0.180646
-0.00385663 0.0129444 -0.180668
-0.00385121 0.0129657 -0.180698
-0.00384831 0.0129683 -0.180723
-0.00384829 0.01296 -0.180755
-0.00384405 0.0129552 -0.180787
-0.00384045 0.0129535 -0.180817
-0.00384593 0.0129589 -0.180843
-0.00384399 0.012963 -0.180863
-0.00384281 0.012962 -0.180888
-0.0038385 0.0129474 -0.180919
-0.00385059 0.0129522 -0.180949
-0.00385825 0.0129663 -0.180988
-0.00386785 0.0129831 -0.181025
-0.00387165 0.0129995 -0.18104
-0.00388069 0.0130086 -0.181055
-0.00388157 0.0129979 -0.181092
-0.00387441 0.0129806 -0.181116
