%roll pitch yaw
0.00581301 0.0392805 0.00716105
0.00586237 0.0392354 0.00715972
0.00590525 0.0391865 0.00715599
0.00595148 0.039133 0.0071399
0.00599123 0.0390829 0.0071146
0.00602188 0.0390451 0.00708766
0.00604684 0.0390016 0.00704023
0.00606401 0.0389511 0.00700006
0.00608571 0.0388882 0.00697311
0.0061078 0.0388309 0.00695241
0.00612746 0.0387759 0.00693209
0.00612741 0.0387331 0.00691759
0.00613144 0.0386943 0.00690141
0.00613659 0.0386464 0.00688191
0.00613858 0.038605 0.00686095
0.00613265 0.0385642 0.00683016
0.00611597 0.0385114 0.0068176
0.00609681 0.0384714 0.00679319
0.00606498 0.0384428 0.0067643
0.00602246 0.0384126 0.00675288
0.00598583 0.0383816 0.00674101
0.00594952 0.0383582 0.00672872
0.00591472 0.0383431 0.00671551
0.00587297 0.0383185 0.00671462
0.00583113 0.0383125 0.00671194
0.00578543 0.0383144 0.00670295
0.00572507 0.0383144 0.0066821
0.00566677 0.0383064 0.00667537
0.00560761 0.0382976 0.0066692
0.00554718 0.0383014 0.00666577
0.00550385 0.0382978 0.00666641
0.00544868 0.0383012 0.00666118
0.00537826 0.0383176 0.00666676
0.00530124 0.0383324 0.00666353
0.00522694 0.0383576 0.00665906
0.00514703 0.0383891 0.00664671
0.00506771 0.0384236 0.00664523
0.004982 0.0384652 0.00664738
0.00490043 0.0385014 0.00664244
0.00482772 0.0385473 0.00664937
0.00474761 0.0385963 0.00665777
0.00466566 0.0386436 0.00668321
0.00457536 0.0386975 0.00671218
0.00448922 0.0387528 0.00672332
0.0044004 0.0388252 0.0067146
0.00430136 0.0388961 0.00670964
0.00420708 0.0389644 0.00672736
0.00411162 0.0390335 0.0067491
0.00402126 0.0390902 0.00676784
0.00392221 0.0391529 0.00678585
0.00383424 0.0392122 0.00682558
0.00373911 0.039274 0.00686977
0.00365467 0.039349 0.0069041
0.00357338 0.0394215 0.00692263
0.0034914 0.0394909 0.00693116
0.0034094 0.0395531 0.00694955
0.00332564 0.0396109 0.00696521
0.00324123 0.0396802 0.0069743
0.00315943 0.0397385 0.00698622
0.00308647 0.0398099 0.00699661
0.00301314 0.0398813 0.00701597
0.00294448 0.0399455 0.00705337
0.00287395 0.0400052 0.0070875
0.00280743 0.0400479 0.00710428
0.00273952 0.0401062 0.00712202
0.00268578 0.0401628 0.00713916
0.00263247 0.0402164 0.0071633
0.00258509 0.0402765 0.00719924
0.00253759 0.0403324 0.00723494
0.00248357 0.0403873 0.00726623
0.00244627 0.0404399 0.00729257
0.00239288 0.0404803 0.00733192
0.00233709 0.0405189 0.00736436
0.00229098 0.0405574 0.00737671
0.00225772 0.0405972 0.00738588
0.00221911 0.0406342 0.00738645
0.00217616 0.0406598 0.00738975
0.00213978 0.0406933 0.00739304
0.00211999 0.0407135 0.00738814
0.00210212 0.0407329 0.00738191
0.00208261 0.040762 0.0073776
0.00206246 0.0407808 0.007403
0.0020514 0.0407969 0.00743408
0.00204952 0.0408067 0.00747095
0.00204898 0.0408205 0.0075104
0.00204749 0.0408234 0.00754436
0.0020575 0.040824 0.00757534
0.00204942 0.0408374 0.00759493
0.00204068 0.0408463 0.00761843
0.00204008 0.0408568 0.0076334
0.00204343 0.0408637 0.00765323
0.00205302 0.0408663 0.00766367
0.00206199 0.0408695 0.00766834
0.00206387 0.0408606 0.00765534
0.00207048 0.040864 0.0076394
0.0020678 0.0408827 0.00762073
0.00207538 0.0408918 0.00760035
0.0020967 0.0409057 0.00759916
0.00212344 0.0409156 0.00760104
0.00214511 0.0409304 0.00759714
0.00217455 0.0409479 0.0076028
0.00221158 0.040973 0.00760691
0.00223946 0.0410031 0.00761056
0.00227569 0.0410281 0.00761113
0.00229885 0.0410587 0.00761698
